asset_group,venue,data_type,date,expected_state,reason,any_captured,any_empty,any_failed,row_count,classification
defi,ETHERFI-ETHEREUM,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ETHERFI-ETHEREUM,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ETHERFI-ETHEREUM,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ETHERFI-ETHEREUM,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ETHERFI-ETHEREUM,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ETHERFI-ETHEREUM,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ETHERFI-ETHEREUM,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLASHBOTS,mev_events,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLASHBOTS,mev_events,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLASHBOTS,mev_events,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLASHBOTS,mev_events,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,lending_indices,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,lending_indices,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,lending_indices,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,lending_indices,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,liquidation_events,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,liquidation_events,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,liquidation_events,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,liquidation_events,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,position_data,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,position_data,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,position_data,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,position_data,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,risk_params,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,risk_params,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,risk_params,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FLUID,risk_params,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,FRAX-ETHEREUM,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX,perp_funding,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX,perp_funding,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX,perp_funding,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX,perp_funding,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX-ARBITRUM,perp_funding,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX-ARBITRUM,perp_funding,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX-ARBITRUM,perp_funding,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX-ARBITRUM,perp_funding,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,GMX-AVALANCHE,perp_funding,2026-06-26,EXPECTED_EMPTY,EXPECTED_DEPRECATED_DATA_TYPE,False,False,False,0,OK_HONEST_EMPTY
defi,GMX-AVALANCHE,perp_funding,2026-06-27,EXPECTED_EMPTY,EXPECTED_DEPRECATED_DATA_TYPE,False,False,False,0,OK_HONEST_EMPTY
defi,GMX-AVALANCHE,perp_funding,2026-06-28,EXPECTED_EMPTY,EXPECTED_DEPRECATED_DATA_TYPE,False,False,False,0,OK_HONEST_EMPTY
defi,GMX-AVALANCHE,perp_funding,2026-06-29,EXPECTED_EMPTY,EXPECTED_DEPRECATED_DATA_TYPE,False,False,False,0,OK_HONEST_EMPTY
defi,HYPERLIQUID,perp_funding,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,HYPERLIQUID,perp_funding,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,HYPERLIQUID,perp_funding,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,HYPERLIQUID,perp_funding,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,JITO-SOLANA,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,lending_indices,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,lending_indices,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,lending_indices,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,lending_indices,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,liquidation_events,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,liquidation_events,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,liquidation_events,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,liquidation_events,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,position_data,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,position_data,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,position_data,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,position_data,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,risk_params,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,risk_params,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,risk_params,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,KAMINO-SOLANA,risk_params,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIDO-ETHEREUM,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIGHTER-ZKSYNC,perp_funding,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIGHTER-ZKSYNC,perp_funding,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIGHTER-ZKSYNC,perp_funding,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,LIGHTER-ZKSYNC,perp_funding,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MAKER,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MANTLE,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MARINADE-SOLANA,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,lending_indices,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,lending_indices,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,lending_indices,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,lending_indices,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,liquidation_events,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,liquidation_events,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,liquidation_events,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,liquidation_events,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,position_data,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,position_data,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,position_data,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,position_data,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,risk_params,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,risk_params,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,risk_params,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,MORPHO,risk_params,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_state,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_state,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_state,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_state,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_swaps,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_swaps,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_swaps,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ORCA-SOLANA,dex_pool_swaps,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PACIFICA-SOLANA,perp_funding,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PACIFICA-SOLANA,perp_funding,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PACIFICA-SOLANA,perp_funding,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PACIFICA-SOLANA,perp_funding,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_state,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_state,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_state,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_state,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_swaps,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_swaps,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_swaps,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PANCAKESWAP_V3,dex_pool_swaps,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PUFFER,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PYTH,oracle_prices,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PYTH,oracle_prices,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PYTH,oracle_prices,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,PYTH,oracle_prices,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_state,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_state,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_state,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_state,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_swaps,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_swaps,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_swaps,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,RAYDIUM-SOLANA,dex_pool_swaps,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,ROCKETPOOL-ETHEREUM,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,lst_rates,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,staking_yields,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,staking_yields,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,staking_yields,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STADER,staking_yields,2026-06-29,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STAKEWISE,lst_rates,2026-06-26,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STAKEWISE,lst_rates,2026-06-27,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
defi,STAKEWISE,lst_rates,2026-06-28,SHOULD_HAVE_DATA,,False,False,False,0,MISSING_EXPECTED
